@relation ReasonerRankingData

@attribute DLFamily numeric
@attribute OPR numeric
@attribute AxMaxNesting numeric
@attribute AvgNbrRestrict numeric
@attribute HMaxNbr numeric
@attribute HP_MaxDepth numeric
@attribute SRBx numeric
@attribute DpDISJ numeric
@attribute SymmetricObjectProperty numeric
@attribute OAS numeric
@attribute ExactCardinality_C numeric
@attribute DpEQUIV numeric
@attribute HP_MultiParent numeric
@attribute STBx numeric
@attribute HP_MaxChildren numeric
@attribute SDP numeric
@attribute HC_MaxChildren numeric
@attribute OpCHAIN numeric
@attribute Complement_C numeric
@attribute InverseFuncOPRatio numeric
@attribute ClassAssertion numeric
@attribute FunctionalObjectProperty numeric
@attribute IrreflexiveOPRatio numeric
@attribute FunctionalDataProperty numeric
@attribute ObjectPropertyAssertion numeric
@attribute IrrefexiveObjectProperty numeric
@attribute GCI_C numeric
@attribute SOP numeric
@attribute ARichness numeric
@attribute OP_COHESION numeric
@attribute Union_R numeric
@attribute HExtNbr numeric
@attribute Indiv_SAME numeric
@attribute DataPropertyAssertion numeric
@attribute DisjointClasses numeric
@attribute Complement_R numeric
@attribute SubPropertyChainOf numeric
@attribute MostCardinality_C numeric
@attribute RRichness numeric
@attribute Indiv_DIFF numeric
@attribute AxiomMaxConst numeric
@attribute RRBx numeric
@attribute HP_MaxParents numeric
@attribute HC_MaxParents numeric
@attribute HP_MaxPropDegree numeric
@attribute HC_MaxClassDegree numeric
@attribute RTBx numeric
@attribute CLS_NOM numeric
@attribute SI numeric
@attribute NPCD_Ratio numeric
@attribute EquivalentClasses numeric
@attribute OneOf_C numeric
@attribute NPCD_C numeric
@attribute RABx numeric
@attribute ReflexiveOPRatio numeric
@attribute DataPropertyDomain numeric
@attribute SubObjectPropertyOf numeric
@attribute Existentiel_C numeric
@attribute SubDataPropertyOf numeric
@attribute OpEQUIV numeric
@attribute ClsDISJ_Ratio numeric
@attribute OLAS numeric
@attribute GCI_Ratio numeric
@attribute ExactCardinality_R numeric
@attribute TransitiveObjectProperty numeric
@attribute OneOf_R numeric
@attribute UI_Ratio numeric
@attribute AxAvgNesting numeric
@attribute SubClassOf numeric
@attribute HasSelf_C numeric
@attribute OntoConstructorDensity numeric
@attribute EquivalentDataProperties numeric
@attribute InverseOPRatio numeric
@attribute SABx numeric
@attribute Nom_Tbox numeric
@attribute HasValue_R numeric
@attribute SameIndividual numeric
@attribute OpDISJ numeric
@attribute LeastCardinality_R numeric
@attribute DifferentIndividuals numeric
@attribute PCD_Ratio numeric
@attribute InverseFunctionalObjectProperty numeric
@attribute EqDPRatio numeric
@attribute MostCardinality_R numeric
@attribute UI_Pattern numeric
@attribute InverseObjectProperties numeric
@attribute Existentiel_R numeric
@attribute Intersection_C numeric
@attribute Universal_R numeric
@attribute Universal_C numeric
@attribute HasValue_C numeric
@attribute HasSelf_R numeric
@attribute DisjointObjectProperties numeric
@attribute HMinNbr numeric
@attribute LeastCardinality_C numeric
@attribute HC_MultiParents numeric
@attribute EUR_Pattern numeric
@attribute TransitiveOPRatio numeric
@attribute EquivalentObjectProperties numeric
@attribute SymmetricOPRatio numeric
@attribute DataPropertyRange numeric
@attribute CUR_Pattern numeric
@attribute ReflexiveObjectProperty numeric
@attribute HC_AvgChildren numeric
@attribute DisjointUnion numeric
@attribute EqOPRatio numeric
@attribute Intersection_R numeric
@attribute AsymmetricObjectProperty numeric
@attribute FunctionalOPRatio numeric
@attribute DisjOPRatio numeric
@attribute EUR_Ratio numeric
@attribute HP_COHESION numeric
@attribute SC numeric
@attribute HasHiearOPRatio numeric
@attribute ChainOPRatio numeric
@attribute PCD_C numeric
@attribute ObjectPropertyDomain numeric
@attribute HP_AvgChildren numeric
@attribute Union_C numeric
@attribute CUR_Ratio numeric
@attribute ObjectPropertyRange numeric
@attribute HC_DegreeCentrality numeric
@attribute HP_DegreeCentrality numeric
@attribute SDT numeric
@attribute Konclude {0,1}
@attribute MOReHermiT {0,1}
@attribute HermiT-OA4 {0,1}
@attribute TrOWL {0,1}
@attribute Pellet-OA4 {0,1}
@attribute FaCT++ {0,1}
@attribute JFact {0,1}
@attribute ELK {0,1}
@attribute Racer {0,1}
@attribute ELepHant {0,1}
@data
2184.0,1.0,5,0,0,4,126,0,0.295,544,0,0,0,107,10,19,21,0,0,0,9.145,0.59,0,0,8.26,0,14,90,0.198,0,16.667,0,0,13.864,1.18,0,0,0,0.115,0,2,37.168,1,1,11,22,31.563,5.208,30,0,0,2,0,9.224,0,5.31,21.829,1,0,0,5.208,339,13.084,0,0,16.667,0,0.853,30.383,3,0.056,0,0,106,40,0,0,0,0,0,83.178,0,0,0,0,0,8.333,4,0,0,0,25,0,0,0,0,0,0,0,0,5.605,0,0,2.967,0,0,33.333,0,0,0,0,0.052,96,0,0,89,1.77,3.217,2,0,1.77,0.217,0.108,3,1,1,1,1,0,1,1,1,1,0
2215.0,2.0,6,0,0,0,4,0,0,11157,0,0,0,3800,0,0,252,0,0,0,58.876,0,0,0,0,0,0,4,0,0,0,0,0,0,0.011,0,0,0,0,0,2,0.043,0,2,0,253,41.081,0,2723,0.026,0.011,0,1,0.636,73.908,0,0,1878,0,0,0.105,9250,0,0,0.022,0,0,1.908,41.059,0,0.247,0,0,5446,0,0,0,0,0,0,99.947,0,0,0,0,0,99.947,1,0,0,0,0,0,0,0,0.053,0,73.908,0,0,0,0,0.022,6.601,0,0,0.053,0,0,0,0,0,1903,0,0,3798,0,0,0,0,0,0.132,0,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,3,0,0,0,12,0,0,13370,0,0,0,247,0,2,25,0,0,0,10.624,0,0,0.008,36.819,0,0,3,0.01,0,0,0,0,50.589,0,0,0,0,0.012,0,0,0.091,0,5,0,26,1.877,0,1617,0,0,0,0,0.745,0,0.015,0,0,0,0,0,13159,0,0,0,0,0,0.145,1.877,0,0,0,0,12900,0,0,0,0,0,0,100,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,1.942,0,0,0,0,0.015,0,0,3.384,0,0,0,0,0,0,0,0,206,0,0,247,0.023,0,0,0,0.023,0.116,0,2,0,1,0,1,0,1,0,1,1,0
2169487.0,5.0,1,0,0,2,474,0,0,820,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0.837,0,0,183,0,0,0,0,0,0,0,0,0,0,1,0,0,99.163,1,0,47,0,0,0,6,0,0,0,0,0.175,0,0,33.054,0,0,0,0,478,0,0,0,0,0,0.661,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,159,0,0,0,33.054,6.583,0,0,33.054,0,0.252,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,5,0,0,2,8,0,0.003,80730,0,0,0,38781,1,0,10785,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.003,0,0,0,2,0.021,1,2,1,10785,99.979,0,0,0.183,0.183,0,71,0,0,0,0.008,15046,0,0,0,38789,0,0,0.005,0,0,2.391,99.796,0,0.195,0,0,0,0,0,0,0,0,0,99.817,0,0,0,0,0.003,99.53,71,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,1.948,0,0,0.47,0,0,0,0,0.056,41932,99.528,0,38710,0,1,0,0,0,0.257,0.125,0,1,1,1,1,1,1,0,1,1,0
2169487.0,5.0,2,0,0,0,0,0,0,1232,0,0,0,641,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,591,0,0,641,0,0,0,0,0,0.037,0,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,11,0,0,5,153,0,0.009,61638,0,0,0.452,46142,19,0,965,0,0,0,0,0,0,0,0,0,4376,221,0,0,0.32,0,0,0,0.149,0,0,0,0.001,0,5,0.33,3,7,20,967,99.67,0,0,0,9.498,0,0,0,0,0,0.246,22506,0,0,0.622,46295,9.484,0,0.076,0,0,2.679,90.023,0,0.117,0,0,0,0,0,0,0,0,0,58.877,0,0,0,0,0,83.656,4311,0,0,0,0,0,0,0,0.033,0,0.182,0,0,0,0,0,5.336,0,0,16.024,0,0,0,0,0.016,15122,4.639,0,27167,0,2.073,86,0,0,0.064,0.087,0,1,1,1,0,0,0,0,0,0,0
2215.0,2.0,6,0,0,0,12,0,0,280146,0,0,0,6454,2,0,161,3,0,0,55.534,0,0,0,42.121,0,2742,30,0,0,0,0,0,0,0,0,0.001,0,0,0,1,0.004,1,5,3,162,2.341,0,61567,0,0,0,0,0.035,0,0,0.003,4540,0,0,0,275682,42.485,0,0,0,0,0.624,2.341,0,0.809,0,0,269216,0,0,0,0,0,0,57.499,0,0,0,0,0,86.957,681,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,2.173,0,0,13.043,0,0,0,0,0,4435,66.145,45.176,3711,0,1.125,0,0,0,0.036,0.089,0,1,1,1,0,0,0,0,1,0,1
2169487.0,5.0,2,0,0,0,0,0,0,2446,0,0,0,819,0,0,169,0,0,0,49.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,169,50.307,0,809,0,0,0,0,3.052,0,0,0,0,0,0,0,1628,0,0,0,0,0,1.503,50.307,0,0,0,0,809,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,818,0,0,819,0,0,0,0,0,0.205,0,0,1,1,1,1,1,1,1,1,1,1
2215.0,2.0,4,0,0,5,116,0,0,3581,0,0,1.418,1844,9,0,40,7,0,0,4.744,0,0,0,4.883,0,141,141,0,0,0,0,0.952,0,0,0,0.322,0,0.087,0,2,5.343,5,12,10,41,84.938,12.667,210,0,0,161,0,0.448,0,0,5.021,391,0,0,0,2171,7.646,0,0,29.009,0,1.929,84.938,0,0.15,0,0,211,76.667,0,0.092,0,0,0,92.354,0,0,0,0,0,70.45,3,0,0,0,0,0,0,0,0.473,0,0,0,0,0,0,0,2.255,0,0,0.541,0,0,0,0,0.016,1271,31.969,4.859,1703,0,1.703,0,0,0,0.031,0.061,0,1,1,1,1,1,1,1,1,0,1
2587.0,3.0,3,0,0,0,2,0,0.006,24406,0,0,0,17283,0,0,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012,0,4,0,97,99.988,0,0,0,0,0,0,0,0,0,0,10843,0,0,0,17285,0,0,0,0,0,2.627,99.988,0,0.627,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0.006,100,0,0,0,0,0,0,0,0,0.028,0,0,0,100,0,0,0,2.817,0,0,0,0,0,0,0,0,7120,0,0,17283,0,0,0,0,0,0.013,0,0,1,1,1,1,0,0,0,1,0,0
2184.0,1.0,3,0,0,2,3,0,0,16809,0,0,0,7165,2,0,240,0,0,0,44.972,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023,1,6,2,241,55.005,0,0,0,0,0,0,0.345,0,0,0.015,3124,0,0,0,13026,0,0,0.008,0,0,1.79,55.005,0,0.436,0,0,5858,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.079,0,90.397,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0.667,3779,9.603,0,7165,0,2,0,0,0,0.063,0.667,0,1,1,1,1,1,1,1,1,1,0
2184.0,1.0,2,0,0,0,144,0,0.546,452,0,0,0,56,0,37,5,0,0,0,6.557,1.639,0,3.279,3.825,0,2,10,0.925,0.003,0,0,0,34.699,5.191,0,0,0,0.448,25,0,39.344,0,1,0,6,15.301,0,24,0,0.273,0,0,12.392,0,10.109,0.546,0,8.197,0,60,366,3.571,0,0,0,0,0.538,9.836,0,0,0,0,166,0,0,0,0,0,0.273,60.714,0.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.743,0,0,2.25,0,0,0,0,0,0,0,0,40,0,0,34,2.459,0,0,0,3.005,0.113,0,6,0,1,0,1,1,0,0,1,0,0
2184.0,1.0,3,0,0,2,93,0,0.419,591,0,0,0,82,5,20,8,0,0,0,53.878,0,0,0,5.87,0,8,31,0.312,0.001,0,0,0,3.564,0,0,0,0,0.221,0,1,19.497,1,2,5,8,17.191,1.562,98,0,1.677,0,0,13.273,0,1.048,2.516,3,0.629,0,0,477,9.756,0,0,0,0,0.981,15.514,1,0.049,0,0,302,0,0,0,0,0,0,80.488,0,0,0,0,2.516,75,0,0,0,0,25,0,0,0,1.587,0,0,0,0,3.983,0,0,2.538,0,0,0,0,0,0,0,0.052,64,0,0,66,3.774,3,0,0,4.612,0.098,0.151,8,1,1,1,1,1,1,1,1,0,0
2184.0,1.0,9,0,0,3,36,0,0,105622,0,0,1.786,19693,5,0,432,10,0,0,80.047,0,0,0,0,0,2282,56,0,0,0.115,0,0,0,0.219,0,0.009,0,0.011,0,4,0.036,2,9,5,433,19.916,0,16,0,2.308,0,0,0.081,0,0,0.014,9040,0,0,2.347,98878,11.588,0,0.008,0,0,1.337,17.389,0,0.144,0,89.945,79149,0,0,0,0,0,0,54.806,0,0,0,0,0.005,79.845,2269,0,0,0,0,0,0,0,0.075,0,88.009,0,0,0,0,0,6.523,0,0,20.041,0,0,0,0,0.021,6688,81.947,86.681,10793,0,1.556,13,0,0,0.064,0.085,0,1,1,1,0,0,0,0,0,0,0
2184.0,1.0,3,0,0,3,20,0,0.039,12537,0,0,0,2785,3,0,200,0,0,0,72.959,0,0,0,0,0,0,24,0,0,0,0,0,0,0.048,0,0,0,0.002,0,1,0.193,1,3,4,200,26.849,0,3,0,0,0,0,0.703,0,0,0.087,572,0,0,0.327,10373,0,0,0.067,0,0,1.322,26.8,0,0.205,0,0,7568,0,0,0,0,0,0,99.82,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.093,0,37.587,0,0,0,0,0,4.15,0,0,0,0,0,0,0,0.076,2140,54.895,0,2780,0,1.8,0,0,0,0.093,0.154,0,1,1,1,1,1,1,1,1,1,0
2169487.0,5.0,2,0,0,0,0,0,0,13562,0,0,0,6429,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,97,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6429,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0,0,0,2.782,0,0,0,0,0,0,0,0,7133,0,0,6429,0,0,0,0,0,0.013,0,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,4,6.773,0,5,632,0,0.045,10191,10,8,0.201,3873,35,32,53,0,0,0,18.175,0,0,0,6.859,0,247,498,0.011,0,0.315,2,0.176,3.152,0.87,0,0,0,0.106,0.176,1,9.485,2,3,36,54,58.127,6.902,1135,7.384,4.397,0,286,0.486,0,0.21,4.623,95,0,62,3.434,6663,6.377,1.575,0.12,0,0,1.444,52.859,213,0.164,0.06,4.286,2158,0,0,3.092,0,0.787,1.111,82.081,0,0,0,0,0.15,14.961,0,48.819,310,0,33.543,0,1,5,0.067,0,2.381,0.63,0.238,0.27,0,0,3.894,0,10.476,0,0,0,0,0,0.007,2999,62.619,0,3179,0.9,4.889,2,0,2.476,0.017,0.07,6,1,1,1,0,1,1,0,0,1,0
2184.0,1.0,4,0,0,5,273,0,0.088,5504,3,8,0.535,2667,14,36,41,0,0,0,4.559,0,0,0,5.118,0,269,187,0.019,0,0.956,1,1.333,3.794,1.882,0,0,0,0.083,0,1,8.029,2,3,15,42,78.441,4.357,150,11.886,9.441,0,317,0.398,0,0.5,2.441,31,0.088,30,6.27,3400,10.086,0,0.206,0,0,1.782,67.118,82,0.196,0.118,3.67,460,0,0,0.059,0,0,0,65.317,0,0,0,0,0.324,5.927,0,76.864,402,0,15.679,0,0,0,0.106,0,3.44,0.5,2.064,0.618,0,0,3.921,0,3.44,0,0,0,0,0,0.014,1882,57.569,0,1742,0.765,2.594,5,0,2.382,0.021,0.077,4,1,1,1,0,1,1,1,0,1,0
2215.0,2.0,4,0,0,6,467,0,0,11799,0,0,1.132,4839,35,0,53,8,0,0,16.475,0,0,0,8.925,0,405,530,0,0,0,0,0.154,0,0,0,0.107,0,0.05,0.232,2,6.23,12,6,36,54,64.554,6.411,1295,0,0,242,0,0.39,0,0,6.123,941,0,0,0,7496,8.369,0,0,19.453,0,1.598,64.554,0,0.129,0,0,2190,18.687,0,2.775,0,0,1.041,91.631,0,0,0,0,0,75.643,61,0,0,0,0,0,0,0,0.106,0,0,0,0,0,0,0,2.672,0,0,4.904,0,0,0,0,0.007,3775,51.966,1.7,4434,0,2.716,0,0,0,0.014,0.065,0,1,1,1,1,1,1,0,1,0,1
2169487.0,5.0,2,0,0,0,0,0,0,215,0,0,0,180,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.111,0,0,0,0.911,0,0,0,0,1,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,65.714,180,0,0,0,0,0,2,8.889,0,0,0,0,0,0,0,0,0,0,0,8.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,35,0,0,16,0,0,0,0,0,0.065,0,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,6,0,0,0,346,0,0,3328,0,0,0,86,0,105,50,0,0,0,10.356,0.417,0,3.366,12.023,0,0,13,1.154,0,100,0,0,63.77,0,0,0,0,0.131,0,1,11.093,0,1,0,50,2.757,0,324,1.163,0.032,0,1,2.762,0,3.142,0,0,0,0,0,3119,0,0,0,0,0,0.199,2.725,0,0.012,0,0,2687,0,0,0,0,0,0,98.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.366,0,0,6.071,0,0,0,0,0,0,0,0,91,0,0,85,0.385,0,1,0,0.417,0.547,0,4,1,0,1,1,0,1,0,0,1,0
2184.0,1.0,5,0,0,2,8,0,0.002,104287,0,0,0,50178,1,0,13534,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.002,0,0,0,2,0.016,1,4,1,13534,99.984,0,0,0.548,0.548,0,275,0,0,0,0.006,20292,0,0,0,50186,0,0,0.004,0,0,2.415,99.436,0,0.205,0,0,0,0,0,0,0,0,0,99.452,0,0,0,0,0.002,98.663,275,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,1.946,0,0,1.337,0,0,0,0,0.056,54092,98.645,0,49903,0,1,0,0,0,0.25,0.125,0,1,1,1,1,1,0,0,1,1,0
2215.0,2.0,5,0,0,2,5,0,0,192934,0,0,0,148555,3,0,2498,0,0,0,0,0,0,0,0,0,33538,20,0,0,0,0,0,0,0.001,0,0,0,0,0,2,0.003,1,10,3,2499,99.997,0,0,0.003,22.577,0,4,0,0,0,0.002,113015,0,0,0.005,148560,22.576,0,0.001,0,0,2.762,77.419,0,0.381,0,0,0,0,0,0,0,0,0,77.367,0,0,0,0,0,99.935,74,0,0,0,0,0,0,0,0.011,0,2.884,0,0,0,0,0,7.807,0,0,0.065,0,0,0,0,0.032,44354,17.909,0,114932,0,3,0,0,0,0.056,0.158,0,1,1,1,1,0,0,0,1,0,1
2184.0,1.0,14,1408.86,2,4,147,0,0.001,214334,0,0,0.633,155642,18,0,2498,27,0,0,0,0,0,0,0,0,4275,158,0,0,0.119,0,0,0,0.039,0,0.019,37,0,0,8,0.094,3,10,18,2499,99.906,0,0,0,2.756,0,0,0,0,0,0.04,66034,0,0,0.183,155789,2.747,0,0.015,0,0.001,2.481,97.111,0,0.057,0,22.619,0,0,0,0,0,0.053,0,88.532,0,0,0.053,1,0.006,93.741,4251,0,0,0,0,0,2,37,0.012,0,27.375,0,0.567,0,0,0,7.301,0,0,6.035,0,0,0,0,0.012,58387,27.708,25.056,137793,0.007,1.824,84,0,0.006,0.043,0.111,0,0,0,0,0,0,0,0,1,0,0
2184.0,1.0,8,0.25,0,2,70,0,0.006,16963,3,0,0,816,3,20,53,0,0,0,14.357,0.006,0,0.025,25.211,0,1,21,0.029,0,4,1,0,54.811,0.117,0,0,0,0.049,0.554,4,0.431,1,4,3,54,5.024,1.029,2888,0.613,0.037,0,5,0.582,0,0.068,0.025,7,0.006,0,1.029,16243,0.123,12,0,0,0,0.25,4.87,7,0.008,0,0,15357,0,0,0,0,8,0.166,96.814,0.006,0,0,0,0.006,28,5,0,0,0,28,0,1,2,0.295,0,0,0,0,0.092,0,0,4.42,0,0,20,0,0,0,0,0.038,680,83.333,0,790,0.099,2,1,0,0.092,0.077,0.145,6,1,0,1,0,0,0,1,0,1,0
2215.0,2.0,11,0,0,5,232,0,0,52362,0,0,1.19,2983,7,0,41,44,0,0,42.625,0,0,0,23.225,0,422,169,0,0,0,0,0.008,0,0,0,0.122,0,0,0.016,1,0.515,3,9,7,42,6.622,0,24910,0,0,0,0,0.206,0,0,0.393,755,0,0,0,45046,14.147,0,0,0,0,0.855,6.622,0,0.331,0,0,41831,0,0,27.008,0,0,0.004,85.786,0,0,0,0,0,76.572,231,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,3.525,0,0,23.428,0,0,0,0,0.009,7150,47.682,31.523,2559,0,1.419,0,0,0,0.006,0.03,0,1,1,1,1,0,0,0,1,0,1
2169487.0,5.0,2,0,0,0,0,0,0,1094,0,0,0,555,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,73,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,0,0,0,0,0,3.604,0,0,0,0,0,0,0,0,539,0,0,555,0,0,0,0,0,0.132,0,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,9,0,0,4,174,0,0,184312,18,0,1.01,127309,7,0,691,27,0,0,0,0.001,0,0,0,0,11562,198,0,0,0.028,2,0,0,0.224,0,0.023,0,0.002,0,4,0.136,3,8,8,692,99.864,0,0,1.294,9.74,0,1647,0,0,0,0.042,50319,0,0,0.459,127483,9.082,0,0.014,0,0,2.602,89.899,0,0.125,0,57.479,0,0,0,0,0,0,0,67.318,0,0,0,0,0.01,79.168,13205,0,0,0,0,0,0,0,0.009,0,55.981,0,0,0,0,0,4.494,0,0,20.776,0,0,0,0,0.007,56632,88.003,85.756,85702,0.023,1.636,18,0,0.024,0.012,0.038,0,0,0,0,0,0,0,0,1,0,0
2215.0,2.0,3,0,0,2,6,0,0,119500,0,0,0,80523,2,0,632,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,1,8,2,633,99.993,0,0,0,0,0,0,0,0,0,0.004,15666,0,0,0,80529,0,0,0.004,0,0,2.194,99.993,0,0.195,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,4.339,0,0,0,0,0,0,0,0.077,38958,0,0,80523,0,1.5,0,0,0,0.016,0.152,0,1,1,1,1,1,1,0,1,1,1
2587.0,3.0,2,0,0,0,0,0,0,823,0,0,0,373,0,0,22,0,0,0,6.75,0,0,0,0,0,3,0,0,0,0,0,0,0,0.25,0,0,0,0.003,0,0,0,0,1,0,23,93.25,0,27,0,0.75,0,0,1.688,0,0,0,0,0,0,0.472,400,0.804,0,0,0,0,1.933,92.25,0,0,0,0,27,0,0,0,0,0,0,98.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.514,0,0,0,0,0,0,0,0,424,0,0,366,0,0,0,0,0,0.051,0,0,1,1,1,1,1,1,1,1,0,1
2184.0,1.0,11,0,0,5,166,0,0.004,144151,0,0,0.738,111205,19,0,3397,0,0,0,0,0,0,0,0,0,4378,271,0,0,0.138,0,0,0,0,0,0,0,0,0,5,0.149,3,13,20,3397,99.851,0,0,0,3.95,0,0,0,0,0,0.116,58086,0,0,0,111371,3.937,0,0.03,0,0,2.601,95.901,0,0.112,0,0,0,0,0,0,0,0,0,78.353,0,0,0,0,0,92.96,4313,0,0,0,0,0,0,0,0.031,0,0,0,0,0,0,0,7.314,0,0,6.902,0,0,0,0,0.012,32509,0,0,87133,0,2.186,86,0,0,0.104,0.071,0,0,0,0,1,0,0,0,1,0,0
2587.0,3.0,3,0,0,0,1,0,0,182,0,0,0,86,0,0,4,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,1,1.149,0,2,0,5,98.851,0,0,0,0,0,0,0,0,0,0,27,0,0,0,87,26.744,0,0,0,0,2.287,98.851,0,0.314,0,3.704,0,0,0,0,0,0,0,70.93,0,0,0,0,1.149,100,0,0,0,0,0,0,0,0,1.408,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,72,0,0,61,0,0,0,0,0,0.05,0,0,1,1,1,1,1,1,0,1,0,0
2215.0,2.0,3,0,0,0,3,0,0,2357,0,0,0,1557,0,0,54,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.192,0,1,0,54,99.808,0,0,0,0,0,0,0,0,0,0,1082,0,0,0,1560,0,0,0.192,0,0,2.69,99.808,0,0.695,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,34.843,0,0,0,0,0,6.419,0,0,0,0,0,0,0,0,791,0,0,1557,0,0,0,0,0,0.067,0,0,1,1,1,1,1,1,1,1,1,1
2184.0,1.0,14,0,0,3,381,0,0.021,8913,0,0,0.885,4434,4,55,435,0,0,0,0.455,0.021,0,0.021,0,0,59,114,0.014,0,2.941,0,0,0,0.951,0,0,0,0.031,36.364,4,7.874,2,3,4,436,91.631,0.102,22,0.023,1.24,4,1,0.01,0,1.137,0.579,423,0.021,0,1.05,4839,1.331,0,0.331,0.784,0.023,2.054,89.44,0,0.029,0,34.118,24,81.818,0,0,0,0,0.041,95.219,0,0,0,1,0.62,82.941,66,0.392,2,0,0,0,0,0,0.051,0,10.824,0,0,1.137,0,0,4.905,0,0,12.941,0,5.412,0,0,0.009,3906,26.353,0,4222,2.005,2.077,15,0,1.984,0.111,0.032,2,1,1,1,1,1,1,0,1,0,0
2215.0,2.0,8,0,0,3,35,0,0,51392,0,0,3.226,20595,6,0,319,9,0,0,51.696,0,0,0,0,0,2580,31,0,0,0,0,0,0,0,0,0.026,0,0,0,1,0.082,2,4,6,320,48.222,0,22079,0,0,0,0,0.121,0,0,0.056,10069,0,0,0,42709,12.527,0,0,0,0,1.813,48.222,0,0.583,0,0,22079,0,0,0,0,0,0,87.473,0,0,0,0,0,83.818,1944,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,5.54,0,0,16.182,0,0,0,0,0.075,8654,91.151,86.741,18015,0,1.5,0,0,0,0.037,0.159,0,1,1,0,1,1,0,0,1,1,1
